0.086             	-1.4035858654e+00	2.2296297575e-01	-3.2041701964e+00	-3.0056709636e+00	-1.9849923279e-01
0.0862            	-1.4030843679e+00	2.2275299086e-01	-3.2037418329e+00	-3.0049552844e+00	-1.9878654854e-01
0.0864            	-1.4049458326e+00	2.2320648784e-01	-3.2071852523e+00	-3.0085384587e+00	-1.9864679358e-01
0.0866            	-1.4066885400e+00	2.2351478756e-01	-3.2104210723e+00	-3.0118990762e+00	-1.9852199610e-01
0.0868            	-1.4065607554e+00	2.2343766353e-01	-3.2106040430e+00	-3.0118627770e+00	-1.9874126607e-01
0.087             	-1.4048686390e+00	2.2291446716e-01	-3.2080325228e+00	-3.0088849005e+00	-1.9914762237e-01
0.0872            	-1.4012257211e+00	2.2199287322e-01	-3.2020839896e+00	-3.0022677159e+00	-1.9981627370e-01
0.0874            	-1.3975764259e+00	2.2115368861e-01	-3.1960877988e+00	-2.9956203253e+00	-2.0046747353e-01
0.0876            	-1.3945882648e+00	2.2037839919e-01	-3.1909608613e+00	-2.9900686955e+00	-2.0089216583e-01
0.0878            	-1.3936202670e+00	2.1994892254e-01	-3.1888999226e+00	-2.9880702283e+00	-2.0082969424e-01
0.088             	-1.3950920652e+00	2.2012802428e-01	-3.1908190655e+00	-2.9905015980e+00	-2.0031746752e-01
0.0882            	-1.3967086869e+00	2.2026392751e-01	-3.1930941131e+00	-2.9932557435e+00	-1.9983836966e-01
0.0884            	-1.3989242390e+00	2.2068374625e-01	-3.1967463298e+00	-2.9972974039e+00	-1.9944892588e-01
0.0886            	-1.3998014417e+00	2.2064354456e-01	-3.1982373731e+00	-2.9989201282e+00	-1.9931724485e-01
0.0888            	-1.3998910339e+00	2.2052063295e-01	-3.1986663593e+00	-2.9992242136e+00	-1.9944214570e-01
0.089             	-1.3987837611e+00	2.2022289805e-01	-3.1968341537e+00	-2.9972008379e+00	-1.9963331572e-01
0.0892            	-1.3985087552e+00	2.2031627239e-01	-3.1963949583e+00	-2.9967062344e+00	-1.9968872391e-01
0.0894            	-1.3988005011e+00	2.2061147885e-01	-3.1967280379e+00	-2.9971645201e+00	-1.9956351779e-01
0.0896            	-1.3986968737e+00	2.2088543972e-01	-3.1966605441e+00	-2.9970271458e+00	-1.9963339834e-01
0.0898            	-1.3990208445e+00	2.2119512830e-01	-3.1969675038e+00	-2.9975045964e+00	-1.9946290744e-01
0.09              	-1.3995791616e+00	2.2151582183e-01	-3.1976712188e+00	-2.9984147710e+00	-1.9925644780e-01
0.0902            	-1.3999097341e+00	2.2168818897e-01	-3.1980072814e+00	-2.9989133748e+00	-1.9909390661e-01
0.0904            	-1.3996851952e+00	2.2156912343e-01	-3.1976166663e+00	-2.9984935284e+00	-1.9912313791e-01
0.0906            	-1.3997509162e+00	2.2146574414e-01	-3.1976654592e+00	-2.9985836458e+00	-1.9908181339e-01
0.0908            	-1.4021414678e+00	2.2212766524e-01	-3.2017525276e+00	-3.0030177316e+00	-1.9873479600e-01
0.091             	-1.4026795855e+00	2.2216270174e-01	-3.2027263928e+00	-3.0040427819e+00	-1.9868361084e-01
0.0912            	-1.3995155704e+00	2.2106903096e-01	-3.1975416018e+00	-2.9982863712e+00	-1.9925523052e-01
0.0914            	-1.3953273558e+00	2.1997891327e-01	-3.1907273329e+00	-2.9906910222e+00	-2.0003631062e-01
0.0916            	-1.3943942880e+00	2.1976268384e-01	-3.1890193087e+00	-2.9889039423e+00	-2.0011536633e-01
0.0918            	-1.3946086108e+00	2.1968447627e-01	-3.1890500690e+00	-2.9891336453e+00	-1.9991642371e-01
0.092             	-1.3965839331e+00	2.2017435523e-01	-3.1917522946e+00	-2.9924600804e+00	-1.9929221423e-01
0.0922            	-1.3992785623e+00	2.2096648161e-01	-3.1957350442e+00	-2.9971460844e+00	-1.9858895976e-01
0.0924            	-1.4017710742e+00	2.2185241304e-01	-3.1998699101e+00	-3.0017060292e+00	-1.9816388086e-01
0.0926            	-1.4016229711e+00	2.2189875115e-01	-3.1997548653e+00	-3.0015004038e+00	-1.9825446151e-01
0.0928            	-1.3985700668e+00	2.2113017855e-01	-3.1947452708e+00	-2.9959427022e+00	-1.9880256857e-01
0.093             	-1.3959110495e+00	2.2048915221e-01	-3.1906666029e+00	-2.9912443509e+00	-1.9942225198e-01
0.0932            	-1.3950156246e+00	2.2014582415e-01	-3.1893899154e+00	-2.9897105823e+00	-1.9967933304e-01
0.0934            	-1.3957723724e+00	2.2007124802e-01	-3.1905658399e+00	-2.9910552924e+00	-1.9951054749e-01
0.0936            	-1.3966418137e+00	2.2016661404e-01	-3.1917381182e+00	-2.9925108728e+00	-1.9922724537e-01
0.0938            	-1.3958906463e+00	2.1973836242e-01	-3.1904090889e+00	-2.9910951908e+00	-1.9931389811e-01
0.094             	-1.3940263216e+00	2.1902686519e-01	-3.1872941363e+00	-2.9876733898e+00	-1.9962074653e-01
0.0942            	-1.3924398282e+00	2.1848399865e-01	-3.1844239445e+00	-2.9846518004e+00	-1.9977214401e-01
0.0944            	-1.3930544447e+00	2.1855867394e-01	-3.1851953219e+00	-2.9856521057e+00	-1.9954321628e-01
0.0946            	-1.3944668483e+00	2.1896165160e-01	-3.1871717524e+00	-2.9880527245e+00	-1.9911902792e-01
0.0948            	-1.3956228138e+00	2.1936375752e-01	-3.1888713988e+00	-2.9900585132e+00	-1.9881288561e-01
0.095             	-1.3961463138e+00	2.1967274597e-01	-3.1899152017e+00	-2.9911039146e+00	-1.9881128702e-01
0.0952            	-1.3964615753e+00	2.1988169515e-01	-3.1906410711e+00	-2.9917821109e+00	-1.9885896024e-01
0.0954            	-1.3962901010e+00	2.1986076122e-01	-3.1904986100e+00	-2.9915394059e+00	-1.9895920401e-01
0.0956            	-1.3966768596e+00	2.2001644597e-01	-3.1912609726e+00	-2.9923073459e+00	-1.9895362667e-01
0.0958            	-1.3976477194e+00	2.2036683258e-01	-3.1930912958e+00	-2.9941933673e+00	-1.9889792846e-01
0.096             	-1.3984160013e+00	2.2066467756e-01	-3.1946578654e+00	-2.9957449340e+00	-1.9891293142e-01
0.0962            	-1.3983060833e+00	2.2066902938e-01	-3.1947802223e+00	-2.9956961945e+00	-1.9908402782e-01
0.0964            	-1.3973128989e+00	2.2045753034e-01	-3.1933574918e+00	-2.9939916448e+00	-1.9936584697e-01
0.0966            	-1.3958958318e+00	2.2010910994e-01	-3.1910745600e+00	-2.9914331118e+00	-1.9964144821e-01
